Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [rad/s],dPitch [rad/s],dHeading [rad/s],Roll [rad],Pitch [rad],Yaw [rad],Frequency Reader Frequency [Hz],Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A,Motor B,Motor C,Motor D,Motor E,Servo Angle [rad],Waypoint X [m],Waypoint Y [m],Waypoint Z [m],Waiting [bool]
154332,-2.613,0.755,0.470,1.720,0.282,1.597,0.017,0.003,0.016,0.000,0.000,0.942,0.000,0.000,0.942,0.000,0.000,0.000,0,0,85,0,85,1.275,0.000,0.000,1.000,1.000
154343,-2.621,0.758,0.497,5.158,1.461,5.093,0.069,0.017,0.067,0.000,0.000,0.942,-0.000,0.000,0.942,0.017,0.003,0.016,0,0,85,0,85,1.286,0.000,0.000,1.000,1.000
154354,-2.538,0.891,0.377,0.440,-0.042,0.239,0.073,0.017,0.069,0.000,0.000,0.942,-0.000,0.000,0.942,0.069,0.017,0.067,0,0,85,0,85,1.322,0.000,0.000,1.000,1.000
154365,-2.481,0.667,0.622,0.011,-0.065,-0.017,0.073,0.016,0.069,0.000,0.000,0.942,-0.000,0.000,0.958,0.073,0.017,0.069,0,0,70,0,70,1.324,0.000,0.000,1.000,1.000
154376,-2.773,0.868,0.413,0.023,-0.029,0.026,0.074,0.016,0.069,0.000,0.000,0.942,-0.000,0.000,0.942,0.073,0.016,0.069,0,0,85,0,85,1.324,0.000,0.000,1.000,1.000
154387,-2.577,0.787,0.390,0.027,-0.010,0.037,0.074,0.016,0.070,0.000,0.000,0.942,-0.000,0.000,0.958,0.074,0.016,0.069,0,0,70,0,70,1.324,0.000,0.000,1.000,1.000
154398,-2.344,0.739,0.580,0.029,-0.012,0.045,0.074,0.016,0.070,0.000,0.000,0.958,-0.000,0.000,0.942,0.074,0.016,0.070,0,0,85,0,85,1.324,0.000,0.000,1.000,1.000
154409,-2.700,0.714,0.464,0.035,0.007,0.050,0.074,0.016,0.071,0.000,0.000,0.942,-0.000,0.000,0.958,0.074,0.016,0.070,0,0,70,0,70,1.325,0.000,0.000,1.000,1.000
154420,-2.511,0.753,0.533,0.036,0.006,0.049,0.075,0.016,0.071,0.000,0.000,0.958,-0.000,0.000,0.942,0.074,0.016,0.071,0,0,85,0,85,1.325,0.000,0.000,1.000,1.000
154431,-2.618,0.771,0.438,0.043,0.007,0.049,0.075,0.016,0.072,0.000,0.000,0.958,-0.000,0.000,0.942,0.075,0.016,0.071,0,0,85,0,85,1.325,0.000,0.000,1.000,1.000
154442,-2.633,0.758,0.558,0.041,0.013,0.050,0.076,0.016,0.072,0.000,0.000,0.942,-0.000,0.000,0.942,0.075,0.016,0.072,0,0,85,0,85,1.326,0.000,0.000,1.000,1.000
154453,-2.647,0.802,0.450,0.040,0.021,0.049,0.076,0.016,0.073,0.000,0.000,0.958,-0.000,0.000,0.942,0.076,0.016,0.072,0,0,85,0,85,1.326,0.000,0.000,1.000,1.000
154464,-2.574,0.684,0.521,0.041,0.024,0.048,0.076,0.017,0.073,0.000,0.000,0.942,-0.000,0.000,0.958,0.076,0.016,0.073,0,0,70,0,70,1.326,0.000,0.000,1.000,1.000
154475,-2.648,0.776,0.479,0.046,0.023,0.048,0.077,0.017,0.074,0.000,0.000,0.958,-0.000,0.000,0.942,0.076,0.017,0.073,0,0,85,0,85,1.327,0.000,0.000,1.000,1.000
154486,-2.626,0.703,0.434,0.045,0.035,0.051,0.077,0.017,0.074,0.000,0.000,0.926,-0.000,0.000,0.942,0.077,0.017,0.074,0,0,85,0,85,1.327,0.000,0.000,1.000,1.000
154497,-2.764,0.820,0.458,0.043,0.040,0.042,0.078,0.018,0.075,0.000,0.000,0.942,-0.000,0.000,0.958,0.077,0.017,0.074,0,0,70,0,70,1.327,0.000,0.000,1.000,1.000
154508,-2.526,0.600,0.499,0.047,0.045,0.043,0.078,0.018,0.075,0.000,0.000,0.926,-0.000,0.000,0.942,0.078,0.018,0.075,0,0,85,0,85,1.328,0.000,0.000,1.000,1.000
154519,-2.575,0.710,0.517,0.051,0.044,0.040,0.079,0.018,0.075,0.000,0.000,0.942,-0.000,0.000,0.942,0.078,0.018,0.075,0,0,85,0,85,1.328,0.000,0.000,1.000,1.000
154530,-2.690,0.837,0.509,0.045,0.046,0.038,0.079,0.019,0.076,0.000,0.000,0.942,-0.000,0.000,0.958,0.079,0.018,0.075,0,0,70,0,70,1.328,0.000,0.000,1.000,1.000
154541,-2.586,0.682,0.561,0.041,0.048,0.032,0.080,0.019,0.076,0.000,0.000,0.942,-0.000,0.000,0.942,0.079,0.019,0.076,0,0,85,0,85,1.329,0.000,0.000,1.000,1.000
154552,-2.541,0.637,0.454,0.044,0.056,0.035,0.080,0.020,0.076,0.000,0.000,0.942,-0.000,0.000,0.958,0.080,0.019,0.076,0,0,70,0,70,1.329,0.000,0.000,1.000,1.000
154563,-2.600,0.772,0.491,0.043,0.051,0.034,0.080,0.020,0.077,0.000,0.000,0.942,-0.000,0.000,0.958,0.080,0.020,0.076,0,0,70,0,70,1.329,0.000,0.000,1.000,1.000
154574,-2.688,0.726,0.521,0.035,0.056,0.028,0.081,0.021,0.077,0.000,0.000,0.958,-0.000,0.000,0.942,0.080,0.020,0.077,0,0,85,0,85,1.329,0.000,0.000,1.000,1.000
154585,-2.629,0.688,0.439,0.032,0.061,0.021,0.081,0.022,0.077,0.000,0.000,0.942,-0.000,0.000,0.974,0.081,0.021,0.077,0,0,56,0,56,1.329,0.000,0.000,1.000,1.000
154596,-2.608,0.710,0.458,0.036,0.060,0.018,0.082,0.022,0.077,0.000,0.000,0.958,-0.000,0.000,0.958,0.081,0.022,0.077,0,0,70,0,70,1.330,0.000,0.000,1.000,1.000
154607,-2.563,0.688,0.553,0.028,0.061,0.018,0.082,0.023,0.078,0.000,0.000,0.942,-0.000,0.000,0.958,0.082,0.022,0.077,0,0,70,0,70,1.330,0.000,0.000,1.000,1.000
154618,-2.533,0.647,0.482,0.029,0.064,0.012,0.082,0.023,0.078,0.000,0.000,0.974,-0.000,0.000,0.942,0.082,0.023,0.078,0,0,85,0,85,1.330,0.000,0.000,1.000,1.000
154629,-2.608,0.685,0.440,0.028,0.062,0.013,0.082,0.024,0.078,0.000,0.000,0.958,-0.000,0.000,0.958,0.082,0.023,0.078,0,0,70,0,70,1.330,0.000,0.000,1.000,1.000
154640,-2.582,0.692,0.510,0.021,0.056,0.012,0.083,0.025,0.078,0.000,0.000,0.958,-0.000,0.000,0.942,0.082,0.024,0.078,0,0,85,0,85,1.330,0.000,0.000,1.000,1.000
154651,-2.528,0.589,0.519,0.017,0.064,0.012,0.083,0.025,0.078,0.000,0.000,0.942,-0.000,0.000,0.958,0.083,0.025,0.078,0,0,70,0,70,1.330,0.000,0.000,1.000,1.000
154662,-2.550,0.667,0.487,0.014,0.061,0.011,0.083,0.026,0.078,0.000,0.000,0.942,-0.000,0.000,0.958,0.083,0.025,0.078,0,0,70,0,70,1.330,0.000,0.000,1.000,1.000
154673,-2.519,0.637,0.501,0.010,0.062,0.009,0.083,0.027,0.078,0.000,0.000,0.958,-0.000,0.000,0.958,0.083,0.026,0.078,0,0,70,0,70,1.330,0.000,0.000,1.000,1.000
154684,-2.547,0.659,0.481,0.007,0.061,0.010,0.083,0.027,0.078,0.000,0.000,0.942,-0.000,0.000,0.958,0.083,0.027,0.078,0,0,70,0,70,1.330,0.000,0.000,1.000,1.000
154695,-2.545,0.635,0.466,0.006,0.059,0.006,0.083,0.028,0.078,0.000,0.000,0.958,-0.000,0.000,0.958,0.083,0.027,0.078,0,0,70,0,70,1.330,0.000,0.000,1.000,1.000
154706,-2.528,0.631,0.482,0.005,0.055,0.007,0.083,0.028,0.078,0.000,0.000,0.958,-0.000,0.000,0.942,0.083,0.028,0.078,0,0,85,0,85,1.330,0.000,0.000,1.000,1.000
154717,-2.513,0.619,0.510,0.001,0.046,0.010,0.083,0.029,0.078,0.000,0.000,0.942,-0.000,0.000,0.942,0.083,0.028,0.078,0,0,85,0,85,1.330,0.000,0.000,1.000,1.000
154728,-2.511,0.619,0.471,-0.000,0.043,0.013,0.083,0.029,0.078,0.000,0.000,0.974,-0.000,0.000,0.958,0.083,0.029,0.078,0,0,70,0,70,1.330,0.000,0.000,1.000,1.000
154739,-2.446,0.659,0.538,-0.008,0.033,0.022,0.083,0.029,0.079,0.000,0.000,0.942,-0.000,0.000,0.942,0.083,0.029,0.078,0,0,85,0,85,1.330,0.000,0.000,1.000,1.000
154750,-2.375,0.633,0.586,-0.016,0.029,0.029,0.083,0.030,0.079,0.000,0.000,0.958,-0.000,0.000,0.958,0.083,0.029,0.079,0,0,70,0,70,1.331,0.000,0.000,1.000,1.000
154761,-2.426,0.692,0.564,-0.027,0.016,0.046,0.082,0.030,0.079,0.000,0.000,0.942,-0.000,0.000,0.958,0.083,0.030,0.079,0,0,70,0,70,1.331,0.000,0.000,1.000,1.000
154772,-2.386,0.691,0.586,-0.028,0.007,0.053,0.082,0.030,0.080,0.000,0.000,0.942,-0.000,0.000,0.974,0.082,0.030,0.079,0,0,56,0,56,1.331,0.000,0.000,1.000,1.000
154783,-2.404,0.703,0.604,-0.030,-0.001,0.056,0.082,0.030,0.080,0.000,0.000,0.942,-0.000,0.000,0.958,0.082,0.030,0.080,0,0,70,0,70,1.331,0.000,0.000,1.000,1.000
154794,-2.429,0.704,0.565,-0.032,-0.006,0.059,0.082,0.030,0.081,0.000,0.000,0.958,-0.000,0.000,0.974,0.082,0.030,0.080,0,0,56,0,56,1.332,0.000,0.000,1.000,1.000
154805,-2.432,0.708,0.576,-0.032,-0.013,0.062,0.081,0.030,0.082,0.000,0.000,0.958,-0.000,0.000,0.958,0.082,0.030,0.081,0,0,70,0,70,1.332,0.000,0.000,1.000,1.000
154816,-2.449,0.694,0.573,-0.033,-0.022,0.065,0.081,0.030,0.082,0.000,0.000,0.974,-0.000,0.000,0.974,0.081,0.030,0.082,0,0,56,0,56,1.333,0.000,0.000,1.000,1.000
154827,-2.538,0.679,0.523,-0.033,-0.023,0.066,0.081,0.029,0.083,0.000,0.000,0.942,-0.000,0.000,0.958,0.081,0.030,0.082,0,0,70,0,70,1.333,0.000,0.000,1.000,1.000
154838,-2.617,0.656,0.492,-0.034,-0.022,0.066,0.080,0.029,0.084,0.000,0.000,0.974,-0.000,0.000,0.958,0.081,0.029,0.083,0,0,70,0,70,1.334,0.000,0.000,1.000,1.000
154849,-2.776,0.630,0.402,-0.033,-0.009,0.059,0.080,0.029,0.084,0.000,0.000,0.958,-0.000,0.000,0.974,0.080,0.029,0.084,0,0,56,0,56,1.334,0.000,0.000,1.000,1.000
154860,-2.797,0.602,0.375,-0.031,0.002,0.049,0.080,0.029,0.085,0.000,0.000,0.958,-0.000,0.000,0.942,0.080,0.029,0.084,0,0,85,0,85,1.335,0.000,0.000,1.000,1.000
154871,-2.812,0.617,0.335,-0.025,0.006,0.039,0.079,0.029,0.085,0.000,0.000,0.990,-0.000,0.000,0.958,0.080,0.029,0.085,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
154882,-2.795,0.600,0.347,-0.020,0.007,0.029,0.079,0.029,0.085,0.000,0.000,0.942,-0.000,0.000,0.958,0.079,0.029,0.085,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
154893,-2.754,0.615,0.369,-0.015,0.007,0.018,0.079,0.029,0.086,0.000,0.000,0.942,-0.000,0.000,0.958,0.079,0.029,0.085,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
154904,-2.784,0.642,0.385,-0.012,0.011,0.009,0.079,0.029,0.086,0.000,0.000,0.942,-0.000,0.000,0.942,0.079,0.029,0.086,0,0,85,0,85,1.335,0.000,0.000,1.000,1.000
154915,-2.721,0.623,0.416,-0.008,0.015,-0.001,0.079,0.029,0.086,0.000,0.000,0.958,-0.000,0.000,0.958,0.079,0.029,0.086,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
154926,-2.711,0.665,0.444,-0.009,0.022,-0.007,0.079,0.030,0.086,0.000,0.000,0.958,-0.000,0.000,0.942,0.079,0.029,0.086,0,0,85,0,85,1.335,0.000,0.000,1.000,1.000
154937,-2.590,0.705,0.510,-0.322,0.033,-0.017,0.076,0.030,0.085,0.000,0.000,0.926,-0.000,0.000,0.958,0.079,0.030,0.086,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
154948,-2.523,0.715,0.556,-0.016,0.038,-0.021,0.075,0.030,0.085,0.000,0.000,0.958,-0.000,0.000,0.958,0.076,0.030,0.085,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
154959,-2.545,0.717,0.529,-0.022,0.049,-0.021,0.075,0.031,0.085,0.000,0.000,0.942,-0.000,0.000,0.958,0.075,0.030,0.085,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
154970,-2.503,0.729,0.541,-0.025,0.050,-0.020,0.075,0.031,0.085,0.000,0.000,0.958,-0.000,0.000,0.958,0.075,0.031,0.085,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
154981,-2.491,0.730,0.564,-0.031,0.060,-0.017,0.075,0.032,0.085,0.000,0.000,0.974,-0.000,0.000,0.958,0.075,0.031,0.085,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
154992,-2.452,0.751,0.586,-0.034,0.066,-0.017,0.074,0.033,0.084,0.000,0.000,0.958,-0.000,0.000,0.958,0.075,0.032,0.085,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
155003,-2.463,0.761,0.547,-0.042,0.081,-0.015,0.074,0.033,0.084,0.000,0.000,0.958,-0.000,0.000,0.958,0.074,0.033,0.084,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
155014,-2.429,0.766,0.562,-0.043,0.084,-0.015,0.074,0.034,0.084,0.000,0.000,0.974,-0.000,0.000,0.958,0.074,0.033,0.084,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
155025,-2.401,0.787,0.559,-0.048,0.089,-0.011,0.073,0.035,0.084,0.000,0.000,0.813,-0.000,0.000,0.958,0.074,0.034,0.084,0,0,70,0,70,1.334,0.000,0.000,1.000,1.000
155036,-2.423,0.815,0.489,-0.049,0.089,-0.006,0.073,0.036,0.084,0.000,0.000,0.974,-0.000,0.000,0.958,0.073,0.035,0.084,0,0,70,0,70,1.334,0.000,0.000,1.000,1.000
155047,-2.425,0.788,0.559,-0.050,0.082,-0.006,0.072,0.037,0.084,0.000,0.000,0.958,-0.000,0.000,0.958,0.073,0.036,0.084,0,0,70,0,70,1.334,0.000,0.000,1.000,1.000
155058,-2.399,0.793,0.507,-0.053,0.083,0.000,0.072,0.038,0.084,0.000,0.000,0.942,-0.000,0.000,0.974,0.072,0.037,0.084,0,0,56,0,56,1.334,0.000,0.000,1.000,1.000
155069,-2.396,0.808,0.533,-0.060,0.081,0.002,0.071,0.038,0.084,0.000,0.000,0.974,-0.000,0.000,0.974,0.072,0.038,0.084,0,0,56,0,56,1.334,0.000,0.000,1.000,1.000
155080,-2.422,0.806,0.455,-0.060,0.088,0.005,0.070,0.039,0.084,0.000,0.000,0.942,-0.000,0.000,0.958,0.071,0.038,0.084,0,0,70,0,70,1.334,0.000,0.000,1.000,1.000
155091,-2.428,0.821,0.482,-0.065,0.088,0.007,0.070,0.040,0.084,0.000,0.000,0.958,-0.000,0.000,0.974,0.070,0.039,0.084,0,0,56,0,56,1.334,0.000,0.000,1.000,1.000
155102,-2.412,0.830,0.469,-0.067,0.092,0.007,0.069,0.041,0.084,0.000,0.000,0.974,-0.000,0.000,0.990,0.070,0.040,0.084,0,0,42,0,42,1.334,0.000,0.000,1.000,1.000
155113,-2.400,0.816,0.444,-0.070,0.094,0.009,0.068,0.042,0.084,0.000,0.000,0.958,-0.000,0.000,0.958,0.069,0.041,0.084,0,0,70,0,70,1.334,0.000,0.000,1.000,1.000
155124,-2.381,0.839,0.450,-0.072,0.105,0.009,0.068,0.043,0.084,0.000,0.000,0.990,-0.000,0.000,0.958,0.068,0.042,0.084,0,0,70,0,70,1.334,0.000,0.000,1.000,1.000
155135,-2.374,0.868,0.421,-0.075,0.103,0.010,0.067,0.044,0.084,0.000,0.000,0.974,-0.000,0.000,0.974,0.068,0.043,0.084,0,0,56,0,56,1.334,0.000,0.000,1.000,1.000
155146,-2.339,0.849,0.439,-0.076,0.106,0.011,0.066,0.045,0.084,0.000,0.000,0.974,-0.000,0.000,0.942,0.067,0.044,0.084,0,0,85,0,85,1.334,0.000,0.000,1.000,1.000
155157,-2.347,0.866,0.428,-0.077,0.108,0.015,0.065,0.046,0.084,0.000,0.000,0.974,-0.000,0.000,0.974,0.066,0.045,0.084,0,0,56,0,56,1.334,0.000,0.000,1.000,1.000
155168,-2.343,0.874,0.433,-0.080,0.109,0.016,0.065,0.047,0.084,0.000,0.000,0.974,-0.000,0.000,0.958,0.065,0.046,0.084,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
155179,-2.313,0.874,0.409,-0.082,0.110,0.018,0.064,0.048,0.085,0.000,0.000,0.958,-0.000,0.000,0.958,0.065,0.047,0.084,0,0,70,0,70,1.335,0.000,0.000,1.000,1.000
155190,-2.315,0.889,0.416,-0.085,0.111,0.021,0.063,0.050,0.085,0.000,0.000,0.974,-0.000,0.000,0.990,0.064,0.048,0.085,0,0,42,0,42,1.335,0.000,0.000,1.000,1.000
155201,-2.329,0.921,0.361,-0.086,0.112,0.022,0.062,0.051,0.085,0.000,0.000,0.974,-0.000,0.000,0.974,0.063,0.050,0.085,0,0,56,0,56,1.335,0.000,0.000,1.000,1.000
155212,-2.272,0.911,0.391,-0.091,0.117,0.023,0.061,0.052,0.085,0.000,0.000,0.958,-0.000,0.000,1.006,0.062,0.051,0.085,--0,0,40,0,40,1.335,0.000,0.000,1.000,1.000
155223,-2.320,0.937,0.363,-0.093,0.120,0.024,0.060,0.053,0.086,0.000,0.000,0.958,-0.000,0.000,0.990,0.061,0.052,0.085,0,0,42,0,42,1.335,0.000,0.000,1.000,1.000
155234,-2.277,0.936,0.335,-0.096,0.122,0.023,0.059,0.054,0.086,0.000,0.000,0.974,-0.000,0.000,0.990,0.060,0.053,0.086,0,0,42,0,42,1.335,0.000,0.000,1.000,1.000
155245,-2.271,0.940,0.342,-0.097,0.126,0.026,0.058,0.056,0.086,0.000,0.000,0.974,-0.000,0.000,0.974,0.059,0.054,0.086,0,0,56,0,56,1.336,0.000,0.000,1.000,1.000
155256,-2.255,0.961,0.345,-0.099,0.125,0.027,0.057,0.057,0.086,0.000,0.000,0.974,-0.000,0.000,0.958,0.058,0.056,0.086,0,0,70,0,70,1.336,0.000,0.000,1.000,1.000
155267,-2.233,0.955,0.337,-0.099,0.130,0.026,0.056,0.058,0.087,0.000,0.000,0.990,-0.000,0.000,0.974,0.057,0.057,0.086,0,0,56,0,56,1.336,0.000,0.000,1.000,1.000
155278,-2.217,0.984,0.329,-0.099,0.130,0.028,0.055,0.059,0.087,0.000,0.000,0.958,-0.000,0.000,0.974,0.056,0.058,0.087,0,0,56,0,56,1.336,0.000,0.000,1.000,1.000
155289,-2.218,0.982,0.323,-0.098,0.131,0.027,0.054,0.061,0.087,0.000,0.000,0.974,-0.000,0.000,0.958,0.055,0.059,0.087,0,0,70,0,70,1.336,0.000,0.000,1.000,1.000
155300,-2.185,1.007,0.304,-0.098,0.134,0.027,0.053,0.062,0.087,0.000,0.000,0.974,-0.000,0.000,0.990,0.054,0.061,0.087,0,0,42,0,42,1.337,0.000,0.000,1.000,1.000
155311,-2.170,1.014,0.299,-0.098,0.137,0.028,0.052,0.063,0.088,0.000,0.000,0.990,-0.000,0.000,0.990,0.053,0.062,0.087,0,0,42,0,42,1.337,0.000,0.000,1.000,1.000
155322,-2.158,1.026,0.309,-0.099,0.138,0.029,0.051,0.065,0.088,0.000,0.000,0.974,-0.000,0.000,0.990,0.052,0.063,0.088,0,0,42,0,42,1.337,0.000,0.000,1.000,1.000
155333,-2.127,1.044,0.304,-0.099,0.142,0.029,0.050,0.066,0.088,0.000,0.000,0.990,-0.000,0.000,0.974,0.051,0.065,0.088,120,120,57,120,56,1.337,1.000,0.000,1.000,0.000
155344,-2.149,1.202,0.293,-0.097,0.143,0.032,0.049,0.068,0.089,0.000,0.000,0.974,-0.000,0.000,0.974,0.050,0.066,0.088,120,120,57,120,56,1.337,1.000,0.000,1.000,0.000
155355,-2.069,1.309,0.343,-0.094,0.143,0.033,0.048,0.069,0.089,0.000,0.000,0.974,-0.000,0.000,0.958,0.049,0.068,0.089,120,120,71,120,70,1.338,1.000,0.000,1.000,0.000
155366,-2.082,1.404,0.329,-0.088,0.147,0.031,0.048,0.071,0.089,0.000,0.000,1.006,-0.000,0.000,0.974,0.048,0.069,0.089,120,120,57,120,56,1.338,1.000,0.000,1.000,0.000
155377,-2.108,1.379,0.358,-0.081,0.147,0.028,0.047,0.072,0.089,0.000,0.000,0.990,-0.000,0.000,0.974,0.048,0.071,0.089,120,120,57,120,56,1.338,1.000,0.000,1.000,0.000
155410,-2.032,1.492,0.346,-0.070,0.144,0.023,0.045,0.076,0.090,0.000,0.000,0.974,-0.000,0.000,0.990,0.045,0.075,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155421,-2.089,1.402,0.342,-0.070,0.144,0.009,0.044,0.078,0.090,0.000,0.000,0.974,-0.000,0.000,1.006,0.045,0.076,0.090,--120,120,40,120,40,1.339,1.000,0.000,1.000,0.000
155432,-1.888,1.467,0.419,-0.059,0.138,0.005,0.043,0.079,0.090,0.000,0.000,0.974,-0.000,0.000,0.974,0.044,0.078,0.090,120,120,57,120,56,1.339,1.000,0.000,1.000,0.000
155443,-2.035,1.461,0.214,-0.053,0.149,0.010,0.043,0.081,0.090,0.000,0.000,0.958,-0.000,0.000,0.974,0.043,0.079,0.090,120,120,57,120,56,1.339,1.000,0.000,1.000,0.000
155454,-1.943,1.393,0.408,-0.049,0.138,0.000,0.042,0.082,0.090,0.000,0.000,0.974,-0.000,0.000,0.974,0.043,0.081,0.090,120,120,57,120,56,1.339,1.000,0.000,1.000,0.000
155465,-2.004,1.518,0.395,-0.041,0.128,-0.007,0.042,0.083,0.090,0.000,0.000,0.990,-0.000,0.000,0.974,0.042,0.082,0.090,120,120,57,120,56,1.339,1.000,0.000,1.000,0.000
155476,-1.866,1.405,0.394,-0.022,0.134,-0.006,0.042,0.085,0.090,0.000,0.000,0.974,-0.000,0.000,0.990,0.042,0.083,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155487,-2.004,1.567,0.326,-0.015,0.130,-0.007,0.041,0.086,0.090,0.000,0.000,1.023,-0.000,0.000,0.958,0.042,0.085,0.090,120,120,71,120,70,1.339,1.000,0.000,1.000,0.000
155498,-1.773,1.378,0.262,-0.000,0.147,0.002,0.041,0.087,0.090,0.000,0.000,0.990,-0.000,0.000,0.990,0.041,0.086,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155509,-1.783,1.404,0.384,0.008,0.139,-0.001,0.041,0.089,0.090,0.000,0.000,0.942,-0.000,0.000,0.990,0.041,0.087,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155520,-1.985,1.579,0.274,0.022,0.132,-0.005,0.042,0.090,0.090,0.000,0.000,0.990,-0.000,0.000,1.006,0.041,0.089,0.090,--120,120,40,120,40,1.339,1.000,0.000,1.000,0.000
155531,-1.743,1.373,0.259,0.034,0.149,0.004,0.042,0.092,0.090,0.000,0.000,0.974,-0.000,0.000,0.990,0.042,0.090,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155542,-1.703,1.435,0.352,0.043,0.140,-0.001,0.042,0.093,0.090,0.000,0.000,0.990,-0.000,0.000,0.958,0.042,0.092,0.090,120,120,71,120,70,1.339,1.000,0.000,1.000,0.000
155553,-1.929,1.497,0.220,0.055,0.137,0.002,0.043,0.094,0.090,0.000,0.000,0.974,-0.000,0.000,1.006,0.042,0.093,0.090,--120,120,40,120,40,1.339,1.000,0.000,1.000,0.000
155564,-1.703,1.411,0.274,0.071,0.138,0.001,0.044,0.096,0.090,0.000,0.000,0.990,-0.000,0.000,0.990,0.043,0.094,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155575,-1.857,1.422,0.297,0.080,0.136,0.005,0.044,0.097,0.090,0.000,0.000,0.990,-0.000,0.000,0.990,0.044,0.096,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155586,-1.759,1.405,0.268,0.084,0.134,0.001,0.045,0.099,0.090,0.000,0.000,0.990,-0.000,0.000,0.990,0.044,0.097,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155597,-1.637,1.343,0.349,0.091,0.136,0.000,0.046,0.100,0.090,0.000,0.000,0.974,-0.000,0.000,1.006,0.045,0.099,0.090,--120,120,39,120,40,1.339,1.000,0.000,1.000,0.000
155608,-1.841,1.470,0.267,0.095,0.125,-0.001,0.047,0.101,0.090,0.000,0.000,1.023,-0.000,0.000,1.023,0.046,0.100,0.090,--120,120,54,120,54,1.339,1.000,0.000,1.000,0.000
155619,-1.719,1.305,0.229,0.104,0.130,-0.002,0.048,0.102,0.090,0.000,0.000,0.990,-0.000,0.000,0.974,0.047,0.101,0.090,120,120,57,120,56,1.339,1.000,0.000,1.000,0.000
155630,-1.572,1.356,0.401,0.107,0.120,-0.004,0.049,0.104,0.090,0.000,0.000,0.974,-0.000,0.000,0.990,0.048,0.102,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155641,-1.844,1.437,0.208,0.115,0.119,-0.009,0.050,0.105,0.090,0.000,0.000,1.006,-0.000,0.000,0.990,0.049,0.104,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155652,-1.657,1.378,0.269,0.127,0.109,-0.010,0.052,0.106,0.090,0.000,0.000,1.006,-0.000,0.000,0.990,0.050,0.105,0.090,120,120,43,120,42,1.339,1.000,0.000,1.000,0.000
155663,-1.774,1.315,0.261,0.137,0.116,-0.012,0.053,0.107,0.090,0.000,0.000,1.023,-0.000,0.000,1.006,0.052,0.106,0.090,--120,120,39,120,40,1.339,1.000,0.000,1.000,0.000
155674,-1.572,1.223,0.370,0.140,0.110,-0.013,0.054,0.108,0.090,0.000,0.000,0.990,-0.000,0.000,1.006,0.053,0.107,0.090,--120,120,39,120,40,1.339,1.000,0.000,1.000,0.000
155685,-1.704,1.263,0.236,0.145,0.109,-0.015,0.056,0.109,0.090,0.000,0.000,1.006,-0.000,0.000,1.006,0.054,0.108,0.090,--120,120,39,120,40,1.339,1.000,0.000,1.000,0.000
155696,-1.706,1.177,0.288,0.150,0.108,-0.016,0.057,0.110,0.090,0.000,0.000,0.990,-0.000,0.000,0.990,0.056,0.109,0.090,120,120,43,120,42,1.338,1.000,0.000,1.000,0.000
155707,-1.576,1.196,0.339,0.152,0.099,-0.012,0.059,0.111,0.089,0.000,0.000,0.990,-0.000,0.000,1.006,0.057,0.110,0.090,--120,120,39,120,41,1.338,1.000,0.000,1.000,0.000
155718,-1.671,1.126,0.272,0.152,0.100,-0.009,0.060,0.112,0.089,0.000,0.000,0.990,-0.000,0.000,1.023,0.059,0.111,0.089,--120,120,53,120,54,1.338,1.000,0.000,1.000,0.000
155729,-1.592,1.087,0.329,0.152,0.090,-0.012,0.062,0.113,0.089,0.000,0.000,0.990,-0.000,0.000,1.006,0.060,0.112,0.089,--120,120,39,120,41,1.338,1.000,0.000,1.000,0.000
155740,-1.602,1.020,0.279,0.152,0.092,-0.002,0.064,0.114,0.089,0.000,0.000,1.006,-0.000,0.000,0.990,0.062,0.113,0.089,120,120,43,120,42,1.338,1.000,0.000,1.000,0.000
