Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [deg/s],dPitch [deg/s],dHeading [deg/s],Roll [deg],Pitch [deg],Yaw [deg],Frequency Reader Frequency [Hz], Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A, Motor B, Motor C, Motor D, Motor E,Servo Angle [rad],Waypoint X [m], Waypoint Y [m], Waypoint Z [m], Waiting [bool]
184564,-0.714,0.811,-9.793,-0.004,-0.002,0.006,0.000,0.000,0.000,0.003,0.044,0.313,0.001,0.000,0.297,0.000,0.000,0.000,0,0,242,0,242,0.725,0.000,0.000,1.000,0.000
184575,-0.708,0.825,-9.757,-0.003,-0.004,0.007,0.000,0.000,0.000,0.003,0.044,0.345,0.002,0.000,0.329,0.000,0.000,0.000,0,0,242,0,242,0.725,0.000,0.000,1.000,0.000
184586,-0.715,0.849,-9.456,0.001,-0.012,0.007,0.000,-0.000,0.000,0.003,0.044,0.313,0.003,0.000,0.313,0.000,0.000,0.000,0,0,242,0,242,0.725,0.000,0.000,1.000,0.000
184597,-0.613,0.861,-9.311,0.006,-0.020,0.020,0.000,-0.000,0.000,0.003,0.044,0.297,0.004,0.000,0.345,0.000,-0.000,0.000,0,0,242,0,242,0.725,0.000,0.000,1.000,0.000
184608,-0.770,0.932,-9.660,0.002,-0.026,0.031,0.000,-0.001,0.001,0.003,0.044,0.329,0.005,0.000,0.329,0.000,-0.000,0.000,0,0,242,0,242,0.725,0.000,0.000,1.000,0.000
184619,-0.511,0.785,-9.150,-0.008,-0.028,0.038,0.000,-0.001,0.001,0.003,0.044,0.345,0.006,0.000,0.313,0.000,-0.001,0.001,0,0,242,0,242,0.725,0.000,0.000,1.000,0.000
184630,-0.798,0.839,-9.335,-0.001,-0.024,0.048,0.000,-0.001,0.001,0.003,0.044,0.329,0.007,0.000,0.329,0.000,-0.001,0.001,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184641,-0.595,1.060,-9.536,-0.020,-0.022,0.065,-0.000,-0.001,0.002,0.003,0.044,0.329,0.007,0.000,0.313,0.000,-0.001,0.001,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184652,-0.595,0.738,-9.288,-0.025,-0.024,0.078,-0.000,-0.002,0.003,0.003,0.044,0.313,0.008,0.000,0.329,-0.000,-0.001,0.002,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184663,-0.849,0.668,-9.365,-0.026,-0.020,0.088,-0.001,-0.002,0.004,0.003,0.044,0.313,0.009,0.000,0.313,-0.000,-0.002,0.003,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184674,-0.743,0.804,-9.396,-0.019,-0.026,0.082,-0.001,-0.002,0.004,0.003,0.044,0.329,0.010,0.000,0.329,-0.001,-0.002,0.004,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184685,-0.884,0.662,-9.436,-0.015,-0.057,0.064,-0.001,-0.003,0.005,0.003,0.044,0.329,0.011,0.000,0.313,-0.001,-0.002,0.004,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184696,-0.878,0.492,-9.359,-0.001,-0.076,0.050,-0.001,-0.003,0.006,0.003,0.044,0.313,0.012,0.000,0.313,-0.001,-0.003,0.005,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184707,-0.787,0.636,-9.555,0.017,-0.083,0.038,-0.001,-0.004,0.006,0.003,0.044,0.297,0.013,0.000,0.329,-0.001,-0.003,0.006,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184718,-0.848,0.653,-9.427,0.022,-0.098,0.033,-0.001,-0.005,0.006,0.003,0.044,0.313,0.014,0.000,0.313,-0.001,-0.004,0.006,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184729,-0.870,0.513,-9.345,0.030,-0.108,0.024,-0.000,-0.006,0.007,0.003,0.044,0.329,0.015,0.000,0.313,-0.001,-0.005,0.006,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184740,-0.755,0.900,-9.584,0.025,-0.111,0.023,-0.000,-0.007,0.007,0.003,0.044,0.313,0.016,0.000,0.329,-0.000,-0.006,0.007,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184751,-0.778,0.553,-9.342,0.014,-0.119,0.027,0.000,-0.009,0.007,0.003,0.044,0.329,0.017,0.000,0.313,-0.000,-0.007,0.007,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184762,-0.915,0.790,-9.542,0.013,-0.115,0.028,0.000,-0.010,0.007,0.003,0.044,0.329,0.018,0.000,0.313,0.000,-0.009,0.007,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184773,-0.821,0.764,-9.404,-0.014,-0.110,0.046,0.000,-0.011,0.008,0.003,0.044,0.345,0.019,0.000,0.329,0.000,-0.010,0.007,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184784,-0.964,1.009,-9.734,-0.015,-0.108,0.054,-0.000,-0.012,0.008,0.003,0.044,0.329,0.020,0.000,0.329,0.000,-0.011,0.008,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184795,-0.855,1.068,-9.507,-0.008,-0.106,0.054,-0.000,-0.013,0.009,0.003,0.044,0.313,0.021,0.000,0.329,-0.000,-0.012,0.008,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184806,-0.803,1.249,-9.288,0.013,-0.100,0.057,0.000,-0.014,0.009,0.003,0.044,0.345,0.021,0.000,0.329,-0.000,-0.013,0.009,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184817,-0.827,1.044,-9.581,0.046,-0.112,0.059,0.000,-0.015,0.010,0.003,0.044,0.361,0.022,0.000,0.345,0.000,-0.014,0.009,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184828,-0.875,0.841,-9.584,0.061,-0.117,0.057,0.001,-0.016,0.011,0.003,0.044,0.345,0.023,0.000,0.329,0.000,-0.015,0.010,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184839,-0.811,1.153,-9.720,0.079,-0.127,0.056,0.002,-0.017,0.011,0.003,0.044,0.329,0.024,0.000,0.345,0.001,-0.016,0.011,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184850,-0.687,0.857,-9.288,0.102,-0.151,0.053,0.003,-0.019,0.012,0.003,0.044,0.345,0.025,0.000,0.329,0.002,-0.017,0.011,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184861,-0.814,1.059,-9.599,0.135,-0.164,0.050,0.004,-0.021,0.012,0.003,0.044,0.345,0.026,0.000,0.345,0.003,-0.019,0.012,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184872,-0.847,0.774,-9.366,0.150,-0.181,0.048,0.006,-0.022,0.013,0.003,0.044,0.329,0.027,0.000,0.345,0.004,-0.021,0.012,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184883,-0.936,0.915,-9.373,0.162,-0.176,0.048,0.007,-0.024,0.013,0.003,0.044,0.329,0.028,0.000,0.329,0.006,-0.022,0.013,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184894,-0.909,0.860,-9.445,0.176,-0.173,0.048,0.009,-0.026,0.014,0.003,0.044,0.345,0.029,0.000,0.345,0.007,-0.024,0.013,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184905,-1.005,0.699,-9.394,0.179,-0.172,0.051,0.011,-0.028,0.014,0.003,0.044,0.345,0.030,0.000,0.361,0.009,-0.026,0.014,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184916,-1.038,0.845,-9.580,0.181,-0.166,0.051,0.013,-0.029,0.015,0.003,0.044,0.313,0.031,0.000,0.329,0.011,-0.028,0.014,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184927,-0.981,0.463,-9.323,0.176,-0.162,0.055,0.015,-0.031,0.015,0.003,0.044,0.345,0.032,0.000,0.361,0.013,-0.029,0.015,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184938,-1.084,0.736,-9.372,0.171,-0.148,0.061,0.016,-0.032,0.016,0.003,0.044,0.345,0.033,0.000,0.394,0.015,-0.031,0.015,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184949,-1.141,0.444,-9.387,0.167,-0.150,0.067,0.018,-0.034,0.017,0.003,0.044,0.345,0.034,0.000,0.345,0.016,-0.032,0.016,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184960,-1.128,0.727,-9.436,0.161,-0.134,0.067,0.019,-0.035,0.017,0.003,0.044,0.345,0.035,0.000,0.329,0.018,-0.034,0.017,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184971,-1.004,0.559,-9.473,0.162,-0.140,0.070,0.021,-0.037,0.018,0.003,0.044,0.345,0.036,0.000,0.345,0.019,-0.035,0.017,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184982,-1.225,0.467,-9.429,0.160,-0.134,0.072,0.023,-0.038,0.019,0.003,0.044,0.345,0.037,0.000,0.345,0.021,-0.037,0.018,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
184993,-1.141,0.724,-9.582,0.156,-0.126,0.070,0.024,-0.039,0.019,0.003,0.044,0.361,0.038,0.000,0.345,0.023,-0.038,0.019,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185004,-1.047,0.453,-9.385,0.152,-0.126,0.075,0.026,-0.041,0.020,0.003,0.044,0.361,0.039,0.000,0.361,0.024,-0.039,0.019,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185015,-1.235,0.591,-9.509,0.150,-0.110,0.078,0.027,-0.042,0.021,0.003,0.044,0.361,0.039,0.000,0.377,0.026,-0.041,0.020,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185026,-1.109,0.597,-9.594,0.145,-0.110,0.082,0.029,-0.043,0.022,0.003,0.044,0.345,0.040,0.000,0.361,0.027,-0.042,0.021,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185037,-1.190,0.633,-9.506,0.139,-0.106,0.088,0.030,-0.044,0.023,0.003,0.044,0.361,0.041,0.000,0.361,0.029,-0.043,0.022,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185048,-1.105,0.423,-9.555,0.134,-0.101,0.092,0.031,-0.045,0.023,0.003,0.044,0.361,0.042,0.000,0.345,0.030,-0.044,0.023,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185059,-1.275,0.409,-9.420,0.127,-0.092,0.097,0.033,-0.046,0.024,0.003,0.044,0.361,0.043,0.000,0.361,0.031,-0.045,0.023,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185070,-1.195,0.617,-9.564,0.127,-0.086,0.095,0.034,-0.047,0.025,0.003,0.044,0.377,0.044,0.000,0.361,0.033,-0.046,0.024,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185081,-1.149,0.287,-9.499,0.127,-0.090,0.099,0.035,-0.047,0.026,0.003,0.044,0.361,0.045,0.000,0.361,0.034,-0.047,0.025,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185092,-1.350,0.463,-9.578,0.120,-0.073,0.100,0.036,-0.048,0.027,0.003,0.044,0.361,0.046,0.001,0.345,0.035,-0.047,0.026,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185103,-1.161,0.510,-9.645,0.117,-0.075,0.099,0.038,-0.049,0.028,0.003,0.044,0.410,0.047,0.001,0.361,0.036,-0.048,0.027,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185114,-1.239,0.287,-9.451,0.113,-0.075,0.104,0.039,-0.050,0.029,0.003,0.044,0.377,0.048,0.001,0.377,0.038,-0.049,0.028,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185125,-1.013,0.409,-9.628,0.107,-0.057,0.105,0.040,-0.050,0.030,0.003,0.044,0.361,0.049,0.001,0.361,0.039,-0.050,0.029,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185136,-1.318,0.293,-9.445,0.099,-0.054,0.109,0.041,-0.051,0.032,0.003,0.044,0.394,0.050,0.001,0.377,0.040,-0.050,0.030,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185147,-1.303,0.526,-9.625,0.095,-0.043,0.110,0.042,-0.051,0.033,0.003,0.044,0.377,0.051,0.001,0.377,0.041,-0.051,0.032,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185158,-1.182,0.295,-9.554,0.091,-0.045,0.111,0.043,-0.052,0.034,0.003,0.044,0.394,0.052,0.001,0.377,0.042,-0.051,0.033,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185169,-1.369,0.339,-9.519,0.085,-0.035,0.115,0.044,-0.052,0.035,0.003,0.044,0.394,0.053,0.001,0.394,0.043,-0.052,0.034,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185180,-1.241,0.494,-9.684,0.083,-0.032,0.112,0.044,-0.052,0.036,0.003,0.044,0.377,0.054,0.001,0.377,0.044,-0.052,0.035,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185191,-1.229,0.218,-9.501,0.079,-0.035,0.115,0.045,-0.053,0.037,0.003,0.044,0.377,0.055,0.001,0.394,0.044,-0.052,0.036,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185202,-1.348,0.389,-9.611,0.072,-0.020,0.117,0.046,-0.053,0.038,0.003,0.044,0.394,0.056,0.001,0.410,0.045,-0.053,0.037,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185213,-1.199,0.378,-9.781,0.069,-0.023,0.117,0.047,-0.053,0.039,0.003,0.044,0.394,0.057,0.001,0.377,0.046,-0.053,0.038,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185224,-1.318,0.435,-9.676,0.058,-0.006,0.120,0.047,-0.053,0.041,0.003,0.044,0.410,0.057,0.001,0.377,0.047,-0.053,0.039,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185235,-1.222,0.276,-9.719,0.056,-0.011,0.122,0.048,-0.053,0.042,0.003,0.044,0.426,0.058,0.001,0.394,0.047,-0.053,0.041,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185246,-1.379,0.242,-9.544,0.047,-0.002,0.125,0.048,-0.053,0.043,0.003,0.044,0.394,0.059,0.001,0.410,0.048,-0.053,0.042,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185257,-1.269,0.465,-9.704,0.043,0.005,0.126,0.049,-0.053,0.044,0.003,0.044,0.410,0.060,0.001,0.394,0.048,-0.053,0.043,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185268,-1.214,0.219,-9.611,0.040,-0.001,0.126,0.049,-0.053,0.046,0.003,0.044,0.426,0.061,0.001,0.410,0.049,-0.053,0.044,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185279,-1.372,0.289,-9.586,0.035,0.011,0.130,0.049,-0.053,0.047,0.003,0.044,0.426,0.062,0.001,0.394,0.049,-0.053,0.046,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185290,-1.213,0.419,-9.771,0.033,0.013,0.128,0.050,-0.053,0.048,0.003,0.044,0.410,0.063,0.001,0.394,0.049,-0.053,0.047,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185301,-1.230,0.169,-9.530,0.028,0.011,0.132,0.050,-0.053,0.050,0.003,0.044,0.426,0.064,0.001,0.410,0.050,-0.053,0.048,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185312,-1.151,0.359,-9.737,0.024,0.018,0.132,0.050,-0.053,0.051,0.003,0.044,0.426,0.065,0.001,0.410,0.050,-0.053,0.050,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185323,-1.297,0.215,-9.523,0.022,0.018,0.134,0.050,-0.053,0.052,0.003,0.044,0.426,0.066,0.001,0.426,0.050,-0.053,0.051,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185334,-1.295,0.423,-9.704,0.018,0.029,0.133,0.051,-0.052,0.054,0.003,0.044,0.410,0.067,0.001,0.394,0.050,-0.053,0.052,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185345,-1.168,0.275,-9.674,0.017,0.023,0.133,0.051,-0.052,0.055,0.003,0.044,0.442,0.068,0.001,0.426,0.051,-0.052,0.054,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185356,-1.322,0.249,-9.525,0.011,0.031,0.136,0.051,-0.052,0.056,0.003,0.044,0.394,0.069,0.001,0.426,0.051,-0.052,0.055,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185367,-1.247,0.449,-9.783,0.008,0.037,0.136,0.051,-0.051,0.058,0.003,0.044,0.458,0.070,0.001,0.410,0.051,-0.052,0.056,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185378,-1.180,0.196,-9.633,0.006,0.031,0.137,0.051,-0.051,0.059,0.003,0.044,0.426,0.071,0.002,0.426,0.051,-0.051,0.058,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185389,-1.328,0.310,-9.616,-0.000,0.042,0.138,0.051,-0.051,0.060,0.003,0.044,0.442,0.072,0.002,0.442,0.051,-0.051,0.059,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185400,-1.202,0.183,-9.584,-0.005,0.034,0.138,0.051,-0.050,0.062,0.003,0.044,0.442,0.073,0.002,0.442,0.051,-0.051,0.060,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185411,-1.283,0.389,-9.700,-0.009,0.046,0.139,0.051,-0.050,0.063,0.003,0.044,0.426,0.074,0.002,0.442,0.051,-0.050,0.062,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185422,-1.151,0.328,-9.813,-0.009,0.038,0.138,0.051,-0.049,0.065,0.003,0.044,0.442,0.075,0.002,0.442,0.051,-0.050,0.063,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185433,-1.250,0.207,-9.637,-0.016,0.040,0.140,0.051,-0.049,0.066,0.003,0.044,0.442,0.075,0.002,0.442,0.051,-0.049,0.065,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185444,-1.237,0.422,-9.862,-0.021,0.046,0.140,0.051,-0.049,0.067,0.003,0.044,0.474,0.076,0.002,0.442,0.051,-0.049,0.066,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185455,-1.089,0.242,-9.751,-0.025,0.034,0.140,0.050,-0.048,0.069,0.003,0.044,0.458,0.077,0.002,0.458,0.051,-0.049,0.067,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185466,-1.286,0.282,-9.685,-0.032,0.040,0.142,0.050,-0.048,0.070,0.003,0.044,0.474,0.078,0.002,0.458,0.050,-0.048,0.069,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185477,-1.174,0.457,-9.804,-0.036,0.040,0.140,0.050,-0.047,0.072,0.003,0.044,0.474,0.079,0.002,0.458,0.050,-0.048,0.070,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185488,-1.273,0.389,-9.753,-0.044,0.044,0.145,0.049,-0.047,0.073,0.003,0.044,0.474,0.080,0.002,0.442,0.050,-0.047,0.072,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185499,-1.139,0.428,-9.817,-0.045,0.038,0.144,0.049,-0.047,0.074,0.003,0.044,0.458,0.081,0.002,0.490,0.049,-0.047,0.073,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185510,-1.135,0.264,-9.497,-0.049,0.034,0.143,0.048,-0.046,0.076,0.003,0.044,0.458,0.082,0.002,0.458,0.049,-0.047,0.074,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185521,-1.235,0.474,-9.706,-0.047,0.042,0.144,0.048,-0.046,0.077,0.003,0.044,0.474,0.083,0.002,0.474,0.048,-0.046,0.076,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185532,-1.094,0.374,-9.722,-0.045,0.033,0.143,0.047,-0.046,0.079,0.003,0.044,0.474,0.084,0.002,0.458,0.048,-0.046,0.077,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185543,-1.208,0.333,-9.558,-0.047,0.035,0.144,0.047,-0.045,0.080,0.003,0.044,0.474,0.085,0.003,0.474,0.047,-0.046,0.079,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185554,-1.163,0.555,-9.698,-0.045,0.042,0.143,0.046,-0.045,0.082,0.003,0.044,0.490,0.086,0.003,0.474,0.047,-0.045,0.080,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185565,-1.061,0.305,-9.683,-0.043,0.031,0.144,0.046,-0.044,0.083,0.003,0.044,0.506,0.087,0.003,0.490,0.046,-0.045,0.082,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185576,-1.077,0.544,-9.704,-0.043,0.035,0.143,0.046,-0.044,0.084,0.003,0.044,0.458,0.088,0.003,0.490,0.046,-0.044,0.083,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185587,-1.095,0.300,-9.599,-0.042,0.029,0.145,0.045,-0.044,0.086,0.003,0.044,0.474,0.089,0.003,0.506,0.046,-0.044,0.084,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185598,-1.211,0.482,-9.759,-0.044,0.039,0.145,0.045,-0.043,0.087,0.003,0.044,0.474,0.089,0.003,0.458,0.045,-0.044,0.086,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185609,-1.025,0.499,-9.777,-0.043,0.029,0.144,0.044,-0.043,0.089,0.003,0.044,0.490,0.090,0.003,0.490,0.045,-0.043,0.087,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185620,-1.139,0.313,-9.641,-0.044,0.023,0.147,0.044,-0.043,0.090,0.003,0.044,0.506,0.091,0.003,0.490,0.044,-0.043,0.089,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185631,-1.187,0.561,-9.808,-0.045,0.032,0.145,0.043,-0.043,0.092,0.003,0.044,0.490,0.092,0.003,0.490,0.044,-0.043,0.090,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185642,-0.983,0.395,-9.787,-0.045,0.018,0.143,0.043,-0.042,0.093,0.003,0.044,0.506,0.093,0.003,0.506,0.043,-0.043,0.092,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185653,-1.153,0.414,-9.678,-0.047,0.018,0.144,0.042,-0.042,0.095,0.003,0.044,0.523,0.094,0.003,0.506,0.043,-0.042,0.093,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185664,-1.009,0.392,-9.720,-0.048,0.009,0.142,0.042,-0.042,0.096,0.003,0.044,0.506,0.095,0.003,0.506,0.042,-0.042,0.095,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185675,-1.139,0.483,-9.643,-0.050,0.015,0.142,0.041,-0.042,0.097,0.003,0.044,0.506,0.095,0.003,0.539,0.042,-0.042,0.096,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185686,-1.089,0.596,-9.756,-0.047,0.011,0.142,0.041,-0.042,0.099,0.003,0.044,0.539,0.096,0.004,0.490,0.041,-0.042,0.097,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185697,-1.078,0.388,-9.560,-0.047,0.007,0.143,0.041,-0.042,0.100,0.003,0.044,0.523,0.097,0.004,0.506,0.041,-0.042,0.099,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185708,-1.137,0.581,-9.635,-0.047,0.016,0.142,0.040,-0.042,0.102,0.003,0.044,0.523,0.098,0.004,0.539,0.041,-0.042,0.100,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185719,-1.033,0.542,-9.725,-0.042,0.011,0.142,0.040,-0.042,0.103,0.003,0.044,0.555,0.099,0.004,0.539,0.040,-0.042,0.102,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185730,-1.100,0.419,-9.566,-0.043,0.009,0.140,0.039,-0.042,0.105,0.003,0.044,0.523,0.100,0.004,0.523,0.040,-0.042,0.103,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185741,-1.165,0.613,-9.737,-0.041,0.017,0.139,0.039,-0.042,0.106,0.003,0.044,0.539,0.101,0.004,0.523,0.039,-0.042,0.105,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185752,-1.088,0.437,-9.588,-0.041,0.009,0.138,0.038,-0.042,0.107,0.003,0.044,0.555,0.102,0.004,0.539,0.039,-0.042,0.106,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185763,-1.132,0.672,-9.796,-0.037,0.015,0.137,0.038,-0.041,0.109,0.003,0.044,0.539,0.103,0.004,0.539,0.038,-0.042,0.107,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185774,-0.999,0.480,-9.662,-0.037,0.005,0.137,0.038,-0.041,0.110,0.003,0.044,0.539,0.104,0.004,0.539,0.038,-0.041,0.109,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185785,-1.111,0.484,-9.630,-0.037,0.011,0.137,0.037,-0.041,0.111,0.003,0.044,0.555,0.105,0.004,0.555,0.038,-0.041,0.110,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185796,-1.068,0.685,-9.810,-0.037,0.015,0.137,0.037,-0.041,0.113,0.003,0.044,0.539,0.106,0.005,0.539,0.037,-0.041,0.111,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185807,-1.000,0.518,-9.618,-0.034,0.004,0.136,0.037,-0.041,0.114,0.003,0.044,0.555,0.107,0.005,0.539,0.037,-0.041,0.113,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185818,-1.125,0.567,-9.677,-0.034,0.012,0.138,0.036,-0.041,0.116,0.003,0.044,0.555,0.108,0.005,0.539,0.037,-0.041,0.114,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185829,-1.040,0.634,-9.853,-0.032,0.010,0.134,0.036,-0.041,0.117,0.003,0.044,0.539,0.109,0.005,0.555,0.036,-0.041,0.116,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185840,-1.133,0.652,-9.767,-0.032,0.009,0.137,0.036,-0.041,0.118,0.003,0.044,0.555,0.109,0.005,0.539,0.036,-0.041,0.117,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185851,-1.019,0.597,-9.796,-0.032,0.004,0.136,0.035,-0.041,0.120,0.003,0.044,0.571,0.110,0.005,0.571,0.036,-0.041,0.118,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185862,-1.003,0.506,-9.662,-0.034,-0.002,0.136,0.035,-0.041,0.121,0.003,0.044,0.555,0.111,0.005,0.555,0.035,-0.041,0.120,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185873,-1.108,0.682,-9.860,-0.033,0.004,0.137,0.035,-0.041,0.122,0.003,0.044,0.587,0.112,0.005,0.571,0.035,-0.041,0.121,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185884,-1.024,0.577,-9.768,-0.034,-0.006,0.134,0.034,-0.041,0.124,0.003,0.044,0.587,0.113,0.005,0.571,0.035,-0.041,0.122,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185895,-1.001,0.540,-9.627,-0.034,-0.007,0.134,0.034,-0.041,0.125,0.003,0.044,0.539,0.114,0.006,0.571,0.034,-0.041,0.124,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185906,-1.110,0.715,-9.842,-0.032,-0.005,0.133,0.034,-0.041,0.126,0.003,0.044,0.587,0.115,0.006,0.587,0.034,-0.041,0.125,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
185917,-1.027,0.578,-9.634,-0.034,-0.011,0.134,0.033,-0.041,0.128,0.003,0.044,0.571,0.116,0.006,0.587,0.034,-0.041,0.126,0,0,242,0,242,1.892,0.000,0.000,1.000,0.000
