Time, Accel X [mg],Accel Y [mg],Accel Z [mg],dRoll [deg/s],dPitch [deg/s],dHeading [deg/s],Roll [deg],Pitch [deg],Yaw [deg],Frequency Reader Frequency [Hz], Calibrated Velocity [m/s],Pressure Sensor Depth [m],State Estimator X [m],State Estimator Y [m],State Estimator Z [m],State Estimator Roll [rad],State Estimator Pitch [rad],State Estimator Yaw [rad],Motor A, Motor B, Motor C, Motor D, Motor E,Servo Angle [rad],Waypoint X [m], Waypoint Y [m], Waypoint Z [m], Waiting [bool]
184552,-0.500,0.814,-9.798,-0.011,0.002,-0.017,-0.000,0.000,-0.000,0.003,0.044,0.781,0.001,0.000,0.781,0.000,0.000,0.000,0,0,224,0,224,0.725,0.000,0.000,1.000,0.000
184563,-0.506,0.806,-9.788,-0.009,0.001,-0.018,-0.000,0.000,-0.000,0.003,0.044,0.781,0.002,0.000,0.781,-0.000,0.000,-0.000,0,0,224,0,224,0.725,0.000,0.000,1.000,0.000
184574,-0.528,0.831,-9.623,-0.010,-0.004,-0.016,-0.000,0.000,-0.001,0.003,0.044,0.781,0.003,0.000,0.765,-0.000,0.000,-0.000,0,0,238,0,238,0.725,0.000,0.000,1.000,0.000
184585,-0.337,0.955,-9.237,-0.003,0.010,-0.007,-0.000,0.000,-0.001,0.003,0.044,0.797,0.004,0.000,0.781,-0.000,0.000,-0.001,0,0,224,0,224,0.725,0.000,0.000,1.000,0.000
184596,-0.464,0.909,-9.549,0.011,0.012,0.013,-0.000,0.000,-0.000,0.003,0.044,0.765,0.005,0.000,0.748,-0.000,0.000,-0.001,0,0,242,0,242,0.725,0.000,0.000,1.000,0.000
184607,-0.479,0.770,-9.633,0.006,0.018,0.024,-0.000,0.000,-0.000,0.003,0.044,0.781,0.006,0.000,0.781,-0.000,0.000,-0.000,0,0,224,0,224,0.725,0.000,0.000,1.000,0.000
184618,-0.414,0.859,-9.404,0.003,0.020,0.026,-0.000,0.001,0.000,0.003,0.044,0.765,0.007,0.000,0.781,-0.000,0.000,-0.000,0,0,224,0,224,0.725,0.000,0.000,1.000,0.000
184629,-0.357,0.861,-9.361,0.012,0.045,0.048,0.000,0.001,0.001,0.003,0.044,0.781,0.007,0.000,0.781,-0.000,0.001,0.000,0,0,224,0,224,0.725,0.000,0.000,1.000,0.000
184640,-0.324,0.891,-9.308,0.025,0.045,0.062,0.000,0.001,0.001,0.003,0.044,0.797,0.008,0.000,0.781,0.000,0.001,0.001,0,0,224,0,224,1.892,0.000,0.000,1.000,0.000
184651,-0.581,0.846,-9.578,0.039,0.057,0.075,0.001,0.002,0.002,0.003,0.044,0.765,0.009,0.000,0.781,0.000,0.001,0.001,0,0,224,0,224,1.892,0.000,0.000,1.000,0.000
184662,-0.291,0.729,-9.472,0.047,0.070,0.088,0.001,0.003,0.003,0.003,0.044,0.781,0.010,0.000,0.797,0.001,0.002,0.002,0,0,210,0,210,1.892,0.000,0.000,1.000,0.000
184673,-0.534,0.836,-9.514,0.054,0.079,0.105,0.002,0.003,0.004,0.003,0.044,0.748,0.011,0.000,0.765,0.001,0.003,0.003,0,0,238,0,238,1.892,0.000,0.000,1.000,0.000
184684,-0.342,0.737,-9.185,0.061,0.075,0.109,0.002,0.004,0.005,0.003,0.044,0.781,0.012,0.000,0.797,0.002,0.003,0.004,0,0,210,0,210,1.892,0.000,0.000,1.000,0.000
184695,-0.592,0.787,-9.465,0.060,0.065,0.097,0.003,0.005,0.006,0.003,0.044,0.781,0.013,0.000,0.765,0.002,0.004,0.005,0,0,238,0,238,1.892,0.000,0.000,1.000,0.000
184706,-0.599,0.680,-9.312,0.049,0.065,0.093,0.003,0.006,0.007,0.003,0.044,0.781,0.014,0.000,0.765,0.003,0.005,0.006,0,0,238,0,238,1.892,0.000,0.000,1.000,0.000
184717,-0.430,0.773,-9.339,0.039,0.038,0.072,0.004,0.006,0.008,0.003,0.044,0.781,0.015,0.000,0.765,0.003,0.006,0.007,0,0,238,0,238,1.892,0.000,0.000,1.000,0.000
184728,-0.553,0.699,-9.180,0.034,0.032,0.065,0.004,0.006,0.008,0.003,0.044,0.781,0.016,0.000,0.781,0.004,0.006,0.008,0,0,224,0,224,1.892,0.000,0.000,1.000,0.000
184739,-0.597,0.640,-9.170,0.025,0.000,0.046,0.004,0.006,0.009,0.003,0.044,0.781,0.017,0.000,0.781,0.004,0.006,0.008,0,0,224,0,224,1.892,0.000,0.000,1.000,0.000
184750,-0.724,0.630,-9.402,0.027,-0.023,0.015,0.005,0.006,0.009,0.003,0.044,0.797,0.018,0.000,0.765,0.004,0.006,0.009,0,0,238,0,238,1.892,0.000,0.000,1.000,0.000
184761,-0.546,0.579,-9.311,0.040,-0.084,-0.049,0.005,0.005,0.008,0.003,0.044,0.781,0.019,0.000,0.781,0.005,0.006,0.009,0,0,224,0,224,1.892,0.000,0.000,1.000,0.000
184772,-0.574,0.663,-9.336,0.039,-0.099,-0.067,0.005,0.004,0.008,0.003,0.044,0.765,0.020,0.000,0.781,0.005,0.005,0.008,0,0,224,0,224,1.892,0.000,0.000,1.000,0.000
184783,-0.568,0.681,-9.347,0.030,-0.109,-0.079,0.006,0.003,0.007,0.003,0.044,0.781,0.021,0.000,0.781,0.005,0.004,0.008,0,0,224,0,224,1.892,0.000,0.000,1.000,0.000
184794,-0.464,0.806,-9.463,0.025,-0.127,-0.094,0.006,0.002,0.006,0.003,0.044,0.781,0.022,0.000,0.781,0.006,0.003,0.007,0,0,224,0,224,1.892,0.000,0.000,1.000,0.000
184805,-0.559,0.647,-9.432,0.024,-0.130,-0.094,0.006,0.000,0.005,0.003,0.044,0.781,0.023,0.000,0.797,0.006,0.002,0.006,0,0,210,0,210,1.892,0.000,0.000,1.000,0.000
184816,-0.531,0.796,-9.625,0.022,-0.134,-0.101,0.007,-0.001,0.004,0.003,0.044,0.813,0.024,0.000,0.813,0.006,0.000,0.005,0,0,197,0,197,1.892,0.000,0.000,1.000,0.000
184827,-0.443,0.758,-9.508,0.030,-0.136,-0.098,0.007,-0.002,0.003,0.003,0.044,0.813,0.025,0.000,0.781,0.007,-0.001,0.004,0,0,224,0,224,0.725,0.000,0.000,1.000,0.000
184838,-0.574,0.668,-9.584,0.024,-0.127,-0.092,0.007,-0.003,0.002,0.003,0.044,0.781,0.025,0.000,0.797,0.007,-0.002,0.003,0,0,210,0,210,0.725,0.000,0.000,1.000,0.000
184849,-0.548,0.714,-9.573,0.027,-0.120,-0.083,0.007,-0.005,0.001,0.003,0.044,0.781,0.026,0.000,0.797,0.007,-0.003,0.002,0,0,210,0,210,0.725,0.000,0.000,1.000,0.000
184860,-0.467,0.821,-9.720,0.025,-0.109,-0.077,0.008,-0.006,0.001,0.003,0.044,0.797,0.027,0.000,0.797,0.007,-0.005,0.001,0,0,210,0,210,0.725,0.000,0.000,1.000,0.000
184871,-0.434,0.882,-9.637,0.028,-0.103,-0.062,0.008,-0.007,-0.000,0.003,0.044,0.797,0.028,0.000,0.797,0.008,-0.006,0.001,0,0,210,0,210,0.725,0.000,0.000,1.000,0.000
184882,-0.473,0.848,-9.728,0.025,-0.078,-0.038,0.008,-0.008,-0.000,0.003,0.044,0.797,0.029,0.000,0.813,0.008,-0.007,-0.000,0,0,197,0,197,0.725,0.000,0.000,1.000,0.000
184893,-0.424,0.894,-9.665,0.028,-0.070,-0.022,0.008,-0.008,-0.001,0.003,0.044,0.797,0.030,0.000,0.797,0.008,-0.008,-0.000,0,0,210,0,210,0.725,0.000,0.000,1.000,0.000
184904,-0.537,0.857,-9.841,0.022,-0.050,0.001,0.009,-0.009,-0.001,0.003,0.044,0.813,0.031,0.000,0.781,0.008,-0.008,-0.001,0,0,224,0,224,0.725,0.000,0.000,1.000,0.000
184915,-0.376,0.909,-9.684,0.008,-0.023,0.024,0.009,-0.009,-0.000,0.003,0.044,0.813,0.032,0.000,0.813,0.009,-0.009,-0.001,0,0,197,0,197,0.725,0.000,0.000,1.000,0.000
184926,-0.424,0.843,-9.744,0.012,-0.010,0.050,0.009,-0.009,0.000,0.003,0.044,0.829,0.033,0.000,0.797,0.009,-0.009,-0.000,0,0,210,0,210,0.725,0.000,0.000,1.000,0.000
184937,-0.397,0.837,-9.768,0.018,0.039,0.099,0.009,-0.009,0.001,0.003,0.044,0.829,0.034,0.000,0.813,0.009,-0.009,0.000,0,0,197,0,197,0.725,0.000,0.000,1.000,0.000
184948,-0.525,0.752,-9.856,0.021,0.054,0.120,0.009,-0.008,0.002,0.003,0.044,0.829,0.035,0.000,0.813,0.009,-0.009,0.001,0,0,197,0,197,0.725,0.000,0.000,1.000,0.000
184959,-0.455,0.866,-9.642,0.013,0.075,0.136,0.009,-0.007,0.004,0.003,0.044,0.813,0.036,0.000,0.813,0.009,-0.008,0.002,0,0,197,0,197,0.725,0.000,0.000,1.000,0.000
184970,-0.476,0.723,-9.740,0.017,0.082,0.150,0.009,-0.007,0.005,0.003,0.044,0.813,0.037,0.000,0.813,0.009,-0.007,0.004,0,0,197,0,197,1.892,0.000,0.000,1.000,0.000
184981,-0.510,0.839,-9.786,0.018,0.099,0.164,0.010,-0.006,0.007,0.003,0.044,0.813,0.038,0.000,0.813,0.009,-0.007,0.005,0,0,197,0,197,1.892,0.000,0.000,1.000,0.000
184992,-0.465,0.675,-9.732,0.021,0.098,0.175,0.010,-0.005,0.008,0.003,0.044,0.813,0.039,0.000,0.845,0.010,-0.006,0.007,0,0,168,0,168,1.892,0.000,0.000,1.000,0.000
185003,-0.552,0.721,-9.860,0.024,0.110,0.181,0.010,-0.003,0.010,0.003,0.044,0.829,0.040,0.000,0.813,0.010,-0.005,0.008,0,0,197,0,197,1.892,0.000,0.000,1.000,0.000
185014,-0.572,0.599,-9.427,0.023,0.103,0.178,0.010,-0.002,0.012,0.003,0.044,0.813,0.041,0.000,0.813,0.010,-0.003,0.010,0,0,197,0,197,1.892,0.000,0.000,1.000,0.000
185025,-0.518,0.642,-9.397,0.021,0.093,0.148,0.010,-0.001,0.014,0.003,0.044,0.813,0.042,0.000,0.813,0.010,-0.002,0.012,0,0,197,0,197,1.892,0.000,0.000,1.000,0.000
185036,-0.633,0.587,-9.624,0.016,0.060,0.133,0.011,-0.001,0.015,0.003,0.044,0.829,0.043,0.000,0.813,0.010,-0.001,0.014,0,0,197,0,197,1.892,0.000,0.000,1.000,0.000
185047,-0.738,0.628,-9.548,0.002,0.051,0.111,0.011,-0.000,0.016,0.003,0.044,0.829,0.043,0.000,0.813,0.011,-0.001,0.015,0,0,197,0,197,1.892,0.000,0.000,1.000,0.000
185058,-0.676,0.461,-9.502,0.007,0.013,0.087,0.011,-0.000,0.017,0.003,0.044,0.797,0.044,0.000,0.829,0.011,-0.000,0.016,0,0,182,0,182,1.892,0.000,0.000,1.000,0.000
185069,-0.866,0.476,-9.771,0.013,-0.013,0.044,0.011,-0.000,0.017,0.003,0.044,0.845,0.045,0.000,0.829,0.011,-0.000,0.017,0,0,182,0,182,1.892,0.000,0.000,1.000,0.000
185080,-0.648,0.532,-9.411,0.010,-0.051,0.007,0.011,-0.001,0.017,0.003,0.044,0.813,0.046,0.000,0.829,0.011,-0.000,0.017,0,0,182,0,182,1.892,0.000,0.000,1.000,0.000
185091,-0.589,0.505,-9.536,0.012,-0.073,-0.017,0.011,-0.002,0.017,0.003,0.044,0.829,0.047,0.000,0.813,0.011,-0.001,0.017,0,0,197,0,197,1.892,0.000,0.000,1.000,0.000
185102,-0.662,0.657,-9.637,0.008,-0.089,-0.044,0.011,-0.003,0.017,0.003,0.044,0.845,0.048,0.000,0.829,0.011,-0.002,0.017,0,0,182,0,182,1.892,0.000,0.000,1.000,0.000
185113,-0.519,0.645,-9.712,0.006,-0.115,-0.071,0.011,-0.004,0.016,0.003,0.044,0.813,0.049,0.000,0.829,0.011,-0.003,0.017,0,0,182,0,182,1.892,0.000,0.000,1.000,0.000
185124,-0.580,0.672,-9.788,-0.000,-0.122,-0.072,0.011,-0.005,0.015,0.003,0.044,0.845,0.050,0.000,0.829,0.011,-0.004,0.016,0,0,182,0,182,1.892,0.000,0.000,1.000,0.000
185135,-0.500,0.745,-9.670,0.006,-0.112,-0.071,0.011,-0.006,0.015,0.003,0.044,0.845,0.051,0.000,0.845,0.011,-0.005,0.015,0,0,168,0,168,1.892,0.000,0.000,1.000,0.000
185146,-0.571,0.668,-9.909,0.011,-0.116,-0.068,0.011,-0.007,0.014,0.003,0.044,0.829,0.052,0.000,0.861,0.011,-0.006,0.015,0,0,154,0,154,1.892,0.000,0.000,1.000,0.000
185157,-0.575,0.648,-9.674,0.011,-0.103,-0.067,0.011,-0.008,0.013,0.003,0.044,0.861,0.053,0.000,0.829,0.011,-0.007,0.014,0,0,182,0,182,1.892,0.000,0.000,1.000,0.000
185168,-0.604,0.700,-10.000,0.014,-0.110,-0.070,0.011,-0.009,0.012,0.003,0.044,0.845,0.054,0.000,0.845,0.011,-0.008,0.013,0,0,168,0,168,1.892,0.000,0.000,1.000,0.000
185179,-0.589,0.645,-9.630,0.012,-0.103,-0.068,0.011,-0.010,0.012,0.003,0.044,0.845,0.055,0.000,0.845,0.011,-0.009,0.012,0,0,168,0,168,1.892,0.000,0.000,1.000,0.000
185190,-0.677,0.618,-9.886,0.016,-0.109,-0.076,0.012,-0.011,0.011,0.003,0.044,0.861,0.056,0.000,0.877,0.011,-0.010,0.012,0,0,140,0,140,1.892,0.000,0.000,1.000,0.000
185201,-0.653,0.602,-9.932,0.030,-0.105,-0.077,0.012,-0.012,0.010,0.003,0.044,0.845,0.057,0.000,0.845,0.012,-0.011,0.011,0,0,168,0,168,1.892,0.000,0.000,1.000,0.000
185212,-0.610,0.697,-9.847,0.034,-0.098,-0.079,0.012,-0.013,0.009,0.003,0.044,0.877,0.058,0.000,0.877,0.012,-0.012,0.010,0,0,140,0,140,1.892,0.000,0.000,1.000,0.000
185223,-0.656,0.707,-9.934,0.033,-0.098,-0.076,0.012,-0.014,0.009,0.003,0.044,0.861,0.059,0.000,0.861,0.012,-0.013,0.009,0,0,154,0,154,1.892,0.000,0.000,1.000,0.000
185234,-0.542,0.750,-9.727,0.024,-0.082,-0.072,0.013,-0.015,0.008,0.003,0.044,0.877,0.060,0.000,0.861,0.012,-0.014,0.009,0,0,154,0,154,1.892,0.000,0.000,1.000,0.000
185245,-0.735,0.685,-9.871,0.025,-0.086,-0.065,0.013,-0.016,0.007,0.003,0.044,0.877,0.060,0.000,0.877,0.013,-0.015,0.008,0,0,140,0,140,1.892,0.000,0.000,1.000,0.000
185256,-0.627,0.696,-9.869,0.028,-0.073,-0.065,0.013,-0.017,0.007,0.003,0.044,0.861,0.061,0.000,0.877,0.013,-0.016,0.007,0,0,140,0,140,1.892,0.000,0.000,1.000,0.000
185267,-0.641,0.720,-9.964,0.019,-0.067,-0.057,0.013,-0.017,0.006,0.003,0.044,0.845,0.062,0.000,0.877,0.013,-0.017,0.007,0,0,140,0,140,0.725,0.000,0.000,1.000,0.000
185278,-0.615,0.681,-9.769,0.013,-0.060,-0.053,0.014,-0.018,0.006,0.003,0.044,0.877,0.063,0.000,0.894,0.013,-0.017,0.006,0,0,126,0,126,0.725,0.000,0.000,1.000,0.000
185289,-0.646,0.666,-9.865,0.022,-0.045,-0.050,0.014,-0.019,0.005,0.003,0.044,0.861,0.064,0.000,0.861,0.014,-0.018,0.006,0,0,154,0,154,0.725,0.000,0.000,1.000,0.000
185300,-0.663,0.683,-9.844,0.016,-0.044,-0.046,0.014,-0.019,0.005,0.003,0.044,0.877,0.065,0.000,0.894,0.014,-0.019,0.005,0,0,126,0,126,0.725,0.000,0.000,1.000,0.000
185311,-0.701,0.668,-9.907,0.021,-0.039,-0.042,0.014,-0.019,0.004,0.003,0.044,0.894,0.066,0.000,0.877,0.014,-0.019,0.005,0,0,140,0,140,0.725,0.000,0.000,1.000,0.000
185322,-0.574,0.837,-9.891,0.012,-0.024,-0.032,0.014,-0.020,0.004,0.003,0.044,0.877,0.067,0.000,0.894,0.014,-0.019,0.004,0,0,126,0,126,0.725,0.000,0.000,1.000,0.000
185333,-0.670,0.676,-9.812,0.002,-0.015,-0.020,0.014,-0.020,0.004,0.003,0.044,0.894,0.068,0.000,0.861,0.014,-0.020,0.004,0,0,154,0,154,0.725,0.000,0.000,1.000,0.000
185344,-0.638,0.782,-9.926,0.010,-0.010,-0.016,0.014,-0.020,0.004,0.003,0.044,0.894,0.069,0.000,0.894,0.014,-0.020,0.004,0,0,126,0,126,0.725,0.000,0.000,1.000,0.000
185355,-0.676,0.842,-10.051,-0.009,0.006,0.000,0.014,-0.020,0.004,0.003,0.044,0.877,0.070,0.000,0.894,0.014,-0.020,0.004,0,0,126,0,126,0.725,0.000,0.000,1.000,0.000
185366,-0.511,0.764,-9.759,-0.028,0.024,0.013,0.014,-0.020,0.004,0.003,0.044,0.910,0.071,0.000,0.894,0.014,-0.020,0.004,0,0,126,0,126,0.725,0.000,0.000,1.000,0.000
185377,-0.635,0.729,-10.047,-0.025,0.032,0.032,0.014,-0.019,0.004,0.003,0.044,0.877,0.072,0.000,0.894,0.014,-0.020,0.004,0,0,126,0,126,0.725,0.000,0.000,1.000,0.000
185388,-0.522,0.827,-9.930,-0.031,0.072,0.057,0.013,-0.018,0.005,0.003,0.044,0.894,0.073,0.000,0.910,0.014,-0.019,0.004,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185399,-0.632,0.705,-9.964,-0.038,0.082,0.078,0.013,-0.018,0.005,0.003,0.044,0.894,0.074,0.000,0.910,0.013,-0.018,0.005,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185410,-0.562,0.792,-10.149,-0.039,0.104,0.083,0.013,-0.017,0.006,0.003,0.044,0.894,0.075,0.001,0.894,0.013,-0.018,0.005,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185421,-0.633,0.780,-10.231,-0.044,0.108,0.093,0.012,-0.016,0.007,0.003,0.044,0.910,0.076,0.001,0.910,0.013,-0.017,0.006,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185432,-0.590,0.697,-10.118,-0.048,0.114,0.105,0.012,-0.014,0.008,0.003,0.044,0.894,0.077,0.001,0.894,0.012,-0.016,0.007,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185443,-0.548,0.714,-9.969,-0.052,0.117,0.111,0.011,-0.013,0.009,0.003,0.044,0.894,0.078,0.001,0.910,0.012,-0.014,0.008,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185454,-0.556,0.724,-9.952,-0.047,0.128,0.116,0.011,-0.012,0.010,0.003,0.044,0.910,0.079,0.001,0.894,0.011,-0.013,0.009,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185465,-0.568,0.737,-9.982,-0.041,0.134,0.122,0.010,-0.011,0.012,0.003,0.044,0.926,0.080,0.001,0.894,0.011,-0.012,0.010,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185476,-0.677,0.638,-10.020,-0.045,0.123,0.109,0.010,-0.009,0.013,0.003,0.044,0.910,0.081,0.001,0.926,0.010,-0.011,0.012,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185487,-0.646,0.592,-9.749,-0.050,0.114,0.097,0.009,-0.008,0.014,0.003,0.044,0.910,0.081,0.001,0.910,0.010,-0.009,0.013,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185498,-0.754,0.620,-9.817,-0.058,0.092,0.073,0.009,-0.007,0.014,0.003,0.044,0.926,0.082,0.001,0.926,0.009,-0.008,0.014,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185509,-0.706,0.634,-9.853,-0.060,0.075,0.053,0.008,-0.007,0.015,0.003,0.044,0.910,0.083,0.001,0.910,0.009,-0.007,0.014,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185520,-0.648,0.537,-9.896,-0.059,0.051,0.033,0.008,-0.006,0.015,0.003,0.044,0.910,0.084,0.001,0.910,0.008,-0.007,0.015,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185531,-0.854,0.495,-9.910,-0.048,0.018,-0.001,0.007,-0.006,0.015,0.003,0.044,0.926,0.085,0.001,0.894,0.008,-0.006,0.015,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185542,-0.715,0.433,-9.747,-0.036,-0.009,-0.038,0.007,-0.006,0.015,0.003,0.044,0.910,0.086,0.001,0.910,0.007,-0.006,0.015,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185553,-0.592,0.530,-9.726,-0.025,-0.027,-0.068,0.007,-0.006,0.014,0.003,0.044,0.910,0.087,0.001,0.910,0.007,-0.006,0.015,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185564,-0.638,0.695,-9.962,-0.012,-0.059,-0.104,0.006,-0.007,0.013,0.003,0.044,0.926,0.088,0.001,0.926,0.007,-0.006,0.014,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185575,-0.485,0.688,-9.925,-0.012,-0.065,-0.116,0.006,-0.007,0.012,0.003,0.044,0.926,0.089,0.001,0.942,0.006,-0.007,0.013,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185586,-0.636,0.677,-9.862,-0.015,-0.071,-0.120,0.006,-0.008,0.011,0.003,0.044,0.942,0.090,0.001,0.942,0.006,-0.007,0.012,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185597,-0.604,0.712,-9.868,-0.010,-0.079,-0.125,0.006,-0.009,0.010,0.003,0.044,0.942,0.091,0.001,0.926,0.006,-0.008,0.011,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185608,-0.573,0.792,-9.963,-0.003,-0.078,-0.133,0.006,-0.010,0.008,0.003,0.044,0.942,0.092,0.001,0.910,0.006,-0.009,0.010,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185619,-0.575,0.708,-9.905,-0.004,-0.079,-0.128,0.006,-0.010,0.007,0.003,0.044,0.942,0.093,0.001,0.942,0.006,-0.010,0.008,0,0,0,0,0,1.892,0.000,0.000,1.000,1.000
185630,-0.653,0.634,-9.922,-0.005,-0.087,-0.136,0.006,-0.011,0.006,0.003,0.044,0.926,0.094,0.001,0.942,0.006,-0.010,0.007,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185641,-0.608,0.781,-9.933,0.001,-0.083,-0.140,0.006,-0.012,0.004,0.003,0.044,0.942,0.095,0.001,0.958,0.006,-0.011,0.006,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185652,-0.664,0.731,-9.884,0.008,-0.086,-0.147,0.006,-0.013,0.003,0.003,0.044,0.926,0.095,0.001,0.942,0.006,-0.012,0.004,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185663,-0.608,0.833,-10.024,0.014,-0.083,-0.142,0.006,-0.014,0.001,0.003,0.044,0.958,0.096,0.001,0.942,0.006,-0.013,0.003,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185674,-0.498,0.791,-9.886,-0.000,-0.076,-0.134,0.006,-0.015,0.000,0.003,0.044,0.926,0.097,0.001,0.942,0.006,-0.014,0.001,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185685,-0.573,0.925,-9.913,-0.003,-0.068,-0.126,0.006,-0.015,-0.001,0.003,0.044,0.942,0.098,0.001,0.958,0.006,-0.015,0.000,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185696,-0.586,0.875,-9.951,-0.010,-0.060,-0.109,0.006,-0.016,-0.002,0.003,0.044,0.958,0.099,0.001,0.958,0.006,-0.015,-0.001,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185707,-0.569,0.871,-9.957,-0.023,-0.045,-0.100,0.006,-0.016,-0.003,0.003,0.044,0.942,0.100,0.001,0.958,0.006,-0.016,-0.002,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185718,-0.529,0.937,-9.927,-0.036,-0.038,-0.084,0.006,-0.017,-0.004,0.003,0.044,0.974,0.101,0.001,0.958,0.006,-0.016,-0.003,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185729,-0.498,0.897,-10.013,-0.043,-0.020,-0.064,0.005,-0.017,-0.005,0.003,0.044,0.958,0.102,0.001,0.942,0.006,-0.017,-0.004,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185740,-0.544,0.891,-10.006,-0.047,0.012,-0.029,0.005,-0.017,-0.005,0.003,0.044,0.958,0.103,0.001,0.974,0.005,-0.017,-0.005,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185751,-0.514,0.892,-9.981,-0.056,0.029,-0.011,0.004,-0.017,-0.005,0.003,0.044,0.958,0.104,0.001,0.942,0.005,-0.017,-0.005,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185762,-0.537,0.889,-9.898,-0.064,0.043,0.002,0.004,-0.016,-0.005,0.003,0.044,0.958,0.104,0.001,0.958,0.004,-0.017,-0.005,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185773,-0.573,0.881,-9.915,-0.065,0.056,0.020,0.003,-0.016,-0.005,0.003,0.044,0.958,0.105,0.001,0.958,0.004,-0.016,-0.005,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185784,-0.550,0.851,-10.027,-0.067,0.067,0.031,0.002,-0.015,-0.005,0.003,0.044,0.958,0.106,0.001,0.958,0.003,-0.016,-0.005,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185795,-0.531,0.864,-9.925,-0.067,0.078,0.040,0.002,-0.014,-0.004,0.003,0.044,0.958,0.107,0.001,0.958,0.002,-0.015,-0.005,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185806,-0.561,0.797,-9.908,-0.069,0.087,0.053,0.001,-0.013,-0.004,0.003,0.044,0.974,0.108,0.001,0.990,0.002,-0.014,-0.004,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185817,-0.568,0.852,-9.907,-0.066,0.095,0.057,0.000,-0.012,-0.003,0.003,0.044,0.958,0.109,0.001,0.990,0.001,-0.013,-0.004,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185828,-0.501,0.863,-9.956,-0.063,0.110,0.075,-0.000,-0.011,-0.002,0.003,0.044,0.974,0.110,0.001,0.974,0.000,-0.012,-0.003,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185839,-0.530,0.871,-9.947,-0.061,0.116,0.083,-0.001,-0.010,-0.002,0.003,0.044,0.990,0.111,0.001,0.958,-0.000,-0.011,-0.002,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185850,-0.531,0.781,-9.779,-0.058,0.122,0.090,-0.002,-0.009,-0.001,0.003,0.044,0.990,0.112,0.001,0.974,-0.001,-0.010,-0.002,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185861,-0.528,0.891,-9.996,-0.055,0.127,0.090,-0.002,-0.007,0.000,0.003,0.044,0.974,0.113,0.001,0.990,-0.002,-0.009,-0.001,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185872,-0.437,0.865,-9.877,-0.052,0.137,0.104,-0.003,-0.006,0.001,0.003,0.044,0.974,0.114,0.001,0.974,-0.002,-0.007,0.000,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185883,-0.489,0.797,-9.866,-0.047,0.134,0.110,-0.003,-0.005,0.002,0.003,0.044,0.974,0.115,0.001,0.990,-0.003,-0.006,0.001,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185894,-0.518,0.916,-9.964,-0.047,0.143,0.108,-0.004,-0.003,0.003,0.003,0.044,0.974,0.116,0.001,0.974,-0.003,-0.005,0.002,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
185905,-0.337,0.825,-9.776,-0.043,0.149,0.120,-0.004,-0.002,0.005,0.003,0.044,0.958,0.117,0.001,0.974,-0.004,-0.003,0.003,0,0,0,0,0,0.725,0.000,0.000,1.000,1.000
